credit_score,annual_income,loan_amount,employment_length_years,debt_to_income_ratio,num_previous_defaults,loan_term_months,interest_rate,home_ownership,loan_purpose,default
470,49712.45,42300.05,7.3,0.351,0,36,16.57,MORTGAGE,major_purchase,0
757,33461.93,11547.69,4.1,0.29,2,60,9.35,RENT,debt_consolidation,0
553,30580.99,30307.74,5.4,0.19,1,60,15.51,MORTGAGE,other,0
745,34946.85,7712.02,2.7,0.091,2,60,7.28,OWN,credit_card,0
830,54174.17,32405.14,1.5,0.419,1,36,7.62,RENT,other,0
474,48429.76,1499.0,0.1,0.405,0,60,16.77,RENT,debt_consolidation,0
411,54008.93,29860.48,0.3,0.484,0,36,21.57,RENT,debt_consolidation,1
825,61412.33,8181.58,0.8,0.578,0,36,8.16,MORTGAGE,major_purchase,0
649,36964.22,8934.28,0.2,0.214,2,36,11.6,OWN,major_purchase,0
460,94802.12,25591.94,7.6,0.065,2,36,15.92,MORTGAGE,credit_card,0
642,43457.13,17518.11,6.4,0.195,0,60,10.78,MORTGAGE,debt_consolidation,0
583,40334.31,21737.43,1.7,0.168,0,36,13.09,RENT,debt_consolidation,0
798,60905.2,14591.11,4.3,0.542,0,36,9.63,RENT,major_purchase,0
441,21451.94,42952.55,3.9,0.251,0,36,17.49,RENT,credit_card,1
846,34346.64,13788.87,10.8,0.79,0,36,6.34,RENT,home_improvement,0
815,76227.9,24850.09,0.6,0.304,2,60,6.8,MORTGAGE,credit_card,0
399,22430.12,38591.64,15.4,0.378,0,36,18.84,MORTGAGE,debt_consolidation,0
390,81057.04,30223.96,0.1,0.437,0,60,18.84,RENT,home_improvement,0
593,96762.18,15202.19,6.5,0.047,0,36,15.19,MORTGAGE,debt_consolidation,0
324,41512.3,25307.21,0.5,0.015,0,36,22.29,MORTGAGE,credit_card,1
464,55899.78,4651.61,7.5,0.149,0,36,15.47,OWN,other,0
539,81112.24,25010.2,1.1,0.361,0,36,13.02,RENT,debt_consolidation,0
834,39733.3,19981.12,1.9,0.232,2,36,7.4,RENT,debt_consolidation,0
846,72438.92,34349.08,11.8,0.194,2,60,7.36,RENT,debt_consolidation,0
383,36242.33,38307.73,6.7,0.476,0,36,18.43,RENT,debt_consolidation,0
791,39540.43,9783.13,5.0,0.178,0,36,7.16,RENT,credit_card,0
350,34210.87,4587.58,5.9,0.062,1,36,21.82,OWN,debt_consolidation,1
712,57193.25,18184.51,3.2,0.226,0,36,10.74,OWN,debt_consolidation,0
765,82543.94,24502.62,1.3,0.133,0,60,8.44,MORTGAGE,major_purchase,0
790,45123.08,17579.29,13.7,0.315,0,36,8.4,MORTGAGE,debt_consolidation,0
423,27665.4,28656.69,11.5,0.138,0,60,18.09,MORTGAGE,home_improvement,0
792,30115.1,23248.66,9.1,0.5,1,36,7.17,MORTGAGE,credit_card,0
363,58546.1,42211.55,3.1,0.452,0,60,21.42,OWN,credit_card,0
585,112403.73,19013.21,5.7,0.128,0,36,12.88,OWN,credit_card,0
558,58523.07,4629.74,0.6,0.089,1,60,13.9,RENT,debt_consolidation,0
474,41187.77,14285.14,2.1,0.339,0,36,18.95,MORTGAGE,debt_consolidation,0
312,69201.84,27659.33,1.5,0.1,0,36,20.59,RENT,major_purchase,0
725,44012.35,12265.1,4.9,0.293,0,36,11.61,RENT,debt_consolidation,0
484,41347.68,12835.49,0.3,0.075,0,36,16.83,RENT,home_improvement,0
664,31846.84,15941.19,2.4,0.339,0,36,11.39,MORTGAGE,major_purchase,0
526,92392.58,33830.24,1.8,0.515,0,36,16.02,RENT,debt_consolidation,0
505,15636.39,42365.86,1.2,0.273,0,36,17.02,OWN,debt_consolidation,0
788,70195.3,16416.57,5.3,0.114,0,60,9.41,MORTGAGE,other,0
352,39787.77,9601.47,1.7,0.083,2,36,20.19,RENT,debt_consolidation,1
705,40755.52,19508.03,8.9,0.333,0,36,10.73,MORTGAGE,credit_card,0
711,104981.75,16480.95,0.8,0.054,0,60,9.48,MORTGAGE,debt_consolidation,0
509,35548.07,44561.1,0.2,0.191,0,36,15.24,MORTGAGE,credit_card,0
444,36097.14,21410.2,1.7,0.072,0,60,17.93,RENT,debt_consolidation,0
302,46227.15,30888.47,0.5,0.049,0,36,22.8,RENT,other,0
816,59055.4,41206.67,1.0,0.01,0,36,5.86,RENT,debt_consolidation,0
822,40181.62,28678.71,13.1,0.35,0,60,4.87,MORTGAGE,major_purchase,0
432,24143.33,11972.65,0.7,0.109,0,36,16.91,RENT,credit_card,0
317,33204.34,27726.04,0.4,0.243,1,60,20.9,RENT,credit_card,0
367,87255.88,18682.56,2.4,0.348,0,36,21.57,MORTGAGE,home_improvement,0
337,50698.4,19583.39,1.1,0.294,0,36,19.88,RENT,home_improvement,0
757,60053.39,44090.28,12.4,0.363,0,36,9.27,MORTGAGE,major_purchase,0
791,43580.3,13258.0,11.8,0.203,2,36,9.05,MORTGAGE,debt_consolidation,0
384,36432.85,21633.15,11.8,0.3,0,36,18.6,RENT,credit_card,0
711,104287.44,8034.15,8.5,0.601,0,36,11.65,OWN,major_purchase,0
398,45040.33,8855.94,1.9,0.504,0,60,19.81,RENT,debt_consolidation,0
502,40154.25,27553.31,2.1,0.326,0,36,14.93,MORTGAGE,debt_consolidation,1
630,80279.06,34044.69,5.0,0.109,0,36,11.9,MORTGAGE,debt_consolidation,0
696,35416.67,29004.23,0.9,0.351,0,36,9.5,MORTGAGE,debt_consolidation,0
781,37510.37,15488.5,1.9,0.221,0,36,7.67,RENT,debt_consolidation,0
324,49247.36,3623.2,1.1,0.172,1,36,21.75,MORTGAGE,debt_consolidation,1
408,49026.76,21691.61,4.3,0.17,0,60,18.04,OWN,debt_consolidation,0
454,55095.6,23187.86,6.4,0.346,0,36,17.93,OWN,debt_consolidation,0
470,125649.44,34908.67,1.7,0.23,3,36,17.24,RENT,other,0
849,57028.8,29172.74,0.2,0.367,0,36,4.72,RENT,home_improvement,0
728,16812.46,39335.38,2.2,0.192,0,60,9.97,RENT,debt_consolidation,0
476,56774.04,35451.25,2.4,0.435,0,60,18.14,OWN,major_purchase,1
835,49863.57,17098.62,26.8,0.107,0,36,6.12,OWN,credit_card,0
575,49988.71,28817.74,2.5,0.378,0,36,14.85,RENT,debt_consolidation,0
575,54757.86,33880.61,0.8,0.383,1,60,12.74,MORTGAGE,home_improvement,0
538,48392.24,43102.74,1.4,0.529,0,36,16.89,RENT,other,0
379,47873.84,19583.5,6.0,0.165,0,36,20.4,MORTGAGE,debt_consolidation,1
814,64593.55,29524.41,4.9,0.435,2,36,7.86,RENT,other,0
307,38409.64,18277.21,8.1,0.462,0,36,20.97,RENT,credit_card,0
396,32001.6,33464.44,2.3,0.193,0,36,20.03,RENT,credit_card,1
426,191128.58,41127.7,8.5,0.184,2,36,18.8,OWN,debt_consolidation,1
453,35520.46,41445.94,3.2,0.371,0,36,18.41,RENT,debt_consolidation,0
372,51280.42,7911.85,10.1,0.207,1,60,21.44,RENT,credit_card,1
309,25008.05,9980.25,12.7,0.625,0,60,21.13,MORTGAGE,other,1
673,51658.54,34216.9,22.1,0.155,0,36,12.68,RENT,home_improvement,0
834,32210.52,28764.43,1.4,0.409,0,60,7.36,RENT,other,0
367,40170.46,40824.72,0.4,0.102,0,36,18.62,MORTGAGE,home_improvement,0
463,78454.89,14807.22,0.8,0.341,0,36,19.22,RENT,major_purchase,0
578,60621.46,38312.92,25.9,0.303,0,36,13.26,RENT,debt_consolidation,0
811,63309.1,31086.14,2.0,0.378,0,36,7.37,OWN,major_purchase,0
682,22091.71,9600.08,0.5,0.254,0,36,11.17,MORTGAGE,major_purchase,0
722,112039.06,6565.75,2.0,0.499,0,36,8.57,MORTGAGE,credit_card,0
620,28671.34,31919.84,2.8,0.533,0,36,13.72,RENT,home_improvement,0
529,97523.86,7972.31,31.5,0.094,0,36,14.81,MORTGAGE,major_purchase,0
410,77628.88,35950.48,3.2,0.441,0,36,17.26,RENT,debt_consolidation,1
776,63563.82,25512.18,2.9,0.057,0,36,7.16,OWN,debt_consolidation,0
743,33364.8,21982.15,4.4,0.102,0,36,6.93,MORTGAGE,other,0
313,52481.47,13123.28,1.1,0.146,0,60,20.02,MORTGAGE,debt_consolidation,0
694,39659.48,44289.21,2.0,0.188,0,36,11.72,RENT,debt_consolidation,0
346,49665.6,32775.35,14.1,0.312,0,36,18.82,RENT,home_improvement,0
707,43807.38,35234.8,5.8,0.175,0,60,10.57,RENT,credit_card,0
755,19587.08,34823.28,2.2,0.213,2,36,8.06,RENT,major_purchase,0
372,81210.75,26696.69,7.0,0.472,0,60,21.2,RENT,credit_card,0
539,47263.89,42346.75,0.5,0.357,1,36,15.02,RENT,other,0
368,39412.56,26688.15,8.4,0.311,0,36,18.57,RENT,home_improvement,1
612,38095.55,23882.01,4.7,0.315,0,36,13.62,MORTGAGE,home_improvement,0
811,57601.67,13043.26,13.1,0.103,0,60,6.67,RENT,credit_card,0
344,32787.73,13396.38,0.2,0.252,0,36,21.52,OWN,debt_consolidation,1
519,17768.3,33422.89,3.0,0.038,0,60,16.01,MORTGAGE,debt_consolidation,0
836,58877.15,15729.77,3.1,0.024,1,36,5.13,RENT,home_improvement,0
465,61919.87,33063.27,21.1,0.307,0,36,17.04,RENT,major_purchase,1
372,44809.06,42919.1,12.7,0.249,0,36,19.21,RENT,debt_consolidation,1
569,29244.41,20329.53,6.1,0.01,2,60,13.86,RENT,credit_card,1
580,51022.45,5282.33,3.1,0.148,0,36,13.68,RENT,debt_consolidation,0
665,25360.81,30328.05,2.9,0.376,0,60,9.46,RENT,home_improvement,0
472,30876.36,1419.01,5.1,0.515,2,60,17.35,RENT,major_purchase,0
826,34967.91,35628.15,1.6,0.371,3,60,6.29,RENT,credit_card,0
587,71666.06,24128.74,3.8,0.349,0,60,12.11,RENT,home_improvement,0
457,41640.36,22548.22,6.5,0.263,1,60,16.03,MORTGAGE,credit_card,0
829,40073.08,26055.46,4.1,0.32,0,36,4.52,MORTGAGE,credit_card,0
809,118138.34,23721.98,4.1,0.052,0,36,9.52,RENT,home_improvement,0
575,57446.43,15246.2,2.3,0.355,0,36,13.95,MORTGAGE,debt_consolidation,0
313,57099.32,13386.39,1.6,0.197,0,36,22.06,OWN,debt_consolidation,1
628,41507.72,19273.09,1.7,0.427,0,60,14.18,OWN,home_improvement,0
605,37482.62,40376.01,6.3,0.515,0,36,16.39,RENT,major_purchase,0
381,18326.75,6956.3,5.0,0.321,0,36,18.78,RENT,home_improvement,0
649,75806.04,15289.64,1.4,0.553,0,60,11.21,RENT,debt_consolidation,0
763,59978.38,9461.22,5.5,0.346,0,36,7.31,MORTGAGE,credit_card,0
358,45223.64,19794.03,4.3,0.07,0,36,20.12,MORTGAGE,credit_card,0
698,46085.24,6873.93,0.1,0.381,0,36,8.24,RENT,other,0
377,68272.68,34475.01,1.9,0.231,0,60,21.32,MORTGAGE,home_improvement,1
712,24352.27,5552.57,2.9,0.483,0,36,10.61,MORTGAGE,credit_card,0
530,37592.26,30271.53,2.2,0.055,0,36,15.05,RENT,credit_card,1
303,29397.46,12779.25,15.9,0.043,1,36,20.15,RENT,debt_consolidation,0
832,108790.49,21776.36,2.1,0.138,0,36,8.24,RENT,debt_consolidation,0
391,72696.24,9799.47,4.4,0.074,0,60,18.82,MORTGAGE,home_improvement,0
628,18192.93,33129.84,6.1,0.446,0,36,14.54,RENT,credit_card,0
399,24805.17,42724.14,10.5,0.431,1,60,18.75,RENT,debt_consolidation,1
814,46186.57,10756.79,3.2,0.154,0,36,7.13,OWN,credit_card,0
706,39632.39,42938.74,0.3,0.436,0,36,8.69,RENT,major_purchase,0
743,27011.77,15312.05,3.1,0.071,2,36,10.56,RENT,debt_consolidation,0
538,117611.61,25545.28,9.0,0.535,0,36,13.07,MORTGAGE,major_purchase,0
557,56423.61,31869.96,0.3,0.391,0,36,15.45,OWN,credit_card,0
649,60698.08,9767.82,7.1,0.498,0,60,13.5,MORTGAGE,debt_consolidation,0
732,35903.62,20569.61,3.4,0.245,0,36,7.43,MORTGAGE,other,0
766,67847.88,3984.41,4.3,0.044,0,60,9.56,RENT,debt_consolidation,0
309,41307.74,31670.37,0.5,0.264,0,60,23.46,RENT,debt_consolidation,1
665,43152.5,19331.11,1.7,0.174,1,36,11.9,OWN,credit_card,0
360,64534.22,40232.36,1.1,0.262,0,60,20.96,OWN,debt_consolidation,1
458,23551.65,13055.64,1.2,0.381,0,36,17.86,RENT,debt_consolidation,0
757,100575.36,41638.46,9.7,0.532,0,36,8.79,MORTGAGE,home_improvement,0
438,53213.91,7205.75,2.2,0.142,0,36,16.76,RENT,debt_consolidation,0
739,87240.58,27706.52,7.7,0.462,0,36,9.16,RENT,other,0
555,30214.01,14543.56,15.1,0.098,0,36,14.22,MORTGAGE,major_purchase,0
428,32356.68,8998.39,1.8,0.244,0,60,20.53,MORTGAGE,major_purchase,1
484,29060.78,5133.24,3.3,0.344,1,36,16.57,RENT,home_improvement,0
592,54865.17,29848.27,13.2,0.023,0,60,13.47,RENT,credit_card,0
721,50498.18,11259.39,10.2,0.651,0,36,9.98,MORTGAGE,home_improvement,0
633,39775.83,26203.83,2.7,0.461,0,36,12.85,RENT,credit_card,0
814,31059.78,44094.42,3.8,0.24,1,36,6.12,RENT,major_purchase,0
778,27723.39,14902.32,10.3,0.324,0,60,9.24,OWN,debt_consolidation,0
715,47962.86,2537.55,5.9,0.391,1,60,9.83,OWN,debt_consolidation,0
632,39754.8,7284.2,0.5,0.157,0,36,13.22,OWN,home_improvement,0
459,36007.3,6250.17,19.8,0.054,2,36,16.29,MORTGAGE,debt_consolidation,1
527,98340.41,21384.48,2.5,0.436,0,36,15.23,OWN,other,0
365,47237.98,33764.63,1.3,0.389,1,60,21.89,OWN,debt_consolidation,1
506,86813.67,14043.55,8.9,0.156,0,36,18.4,MORTGAGE,home_improvement,0
810,38562.54,7417.08,5.5,0.194,0,36,7.97,MORTGAGE,major_purchase,0
534,54729.02,29193.74,5.8,0.268,0,36,13.85,MORTGAGE,debt_consolidation,0
362,47812.18,14251.93,5.3,0.376,0,36,17.99,RENT,home_improvement,1
659,22835.46,26307.5,0.7,0.307,0,36,12.36,RENT,other,0
830,93223.23,42086.61,1.2,0.021,0,36,8.96,OWN,other,0
777,46128.25,13819.27,11.4,0.122,1,36,7.66,MORTGAGE,debt_consolidation,0
451,68589.05,23549.63,17.3,0.298,0,36,17.38,RENT,debt_consolidation,0
550,34946.97,36499.72,0.5,0.277,0,36,15.06,OWN,debt_consolidation,0
592,45516.04,31435.6,6.0,0.179,1,60,16.53,MORTGAGE,debt_consolidation,0
436,33187.1,34065.04,4.4,0.194,0,36,18.28,MORTGAGE,debt_consolidation,0
448,85493.82,34993.05,0.5,0.022,0,60,17.95,OWN,credit_card,0
430,56394.91,24756.3,6.0,0.73,0,60,17.78,MORTGAGE,debt_consolidation,1
848,57824.86,24586.73,4.2,0.379,0,60,6.19,RENT,debt_consolidation,0
711,90326.2,32631.14,2.2,0.321,0,36,11.41,MORTGAGE,other,0
763,82483.5,31696.52,7.9,0.399,1,60,7.76,RENT,home_improvement,0
749,69175.65,30482.54,14.2,0.348,2,36,10.1,MORTGAGE,debt_consolidation,0
828,25854.05,17813.93,10.5,0.174,0,36,7.85,RENT,debt_consolidation,0
358,35844.46,37455.88,20.7,0.06,1,36,19.37,RENT,credit_card,0
785,31202.4,11392.93,1.4,0.108,1,36,8.86,MORTGAGE,credit_card,0
336,68008.65,7852.21,5.2,0.037,0,36,23.43,RENT,debt_consolidation,0
561,52933.59,16187.14,3.3,0.419,0,60,12.95,OWN,credit_card,0
627,26219.78,12168.57,3.8,0.563,0,36,12.32,RENT,credit_card,0
497,45029.14,30180.03,0.3,0.393,0,60,16.59,RENT,home_improvement,1
380,25025.47,11164.79,2.7,0.13,0,36,20.15,RENT,credit_card,0
405,47862.12,29885.55,3.4,0.409,0,36,17.82,MORTGAGE,credit_card,0
754,23273.77,23581.8,3.1,0.311,0,36,7.3,MORTGAGE,debt_consolidation,0
475,62191.42,7707.8,2.7,0.472,0,36,16.03,MORTGAGE,debt_consolidation,0
470,58109.43,12369.44,2.3,0.647,0,60,17.18,MORTGAGE,credit_card,0
808,115679.28,23955.98,2.1,0.203,0,60,6.67,MORTGAGE,credit_card,0
379,71793.05,33256.63,1.9,0.088,0,36,20.75,OWN,major_purchase,0
804,40525.58,18523.07,11.8,0.265,0,60,8.8,RENT,debt_consolidation,0
807,70836.63,11244.64,8.3,0.233,1,60,6.23,RENT,home_improvement,0
629,26135.54,13983.44,4.1,0.175,0,60,12.84,MORTGAGE,credit_card,0
391,31789.37,5185.16,2.9,0.23,0,60,19.48,OWN,debt_consolidation,0
385,56949.16,2106.58,5.5,0.368,0,60,22.59,MORTGAGE,debt_consolidation,1
456,18560.44,43817.69,7.4,0.049,2,36,16.96,RENT,credit_card,0
618,48207.87,5242.04,0.4,0.245,2,36,13.25,MORTGAGE,home_improvement,0
384,30973.32,6495.04,1.5,0.372,0,36,21.96,RENT,major_purchase,0
551,51307.29,39322.42,8.8,0.541,0,60,12.32,RENT,debt_consolidation,1
363,30182.53,30194.23,4.6,0.258,0,60,21.95,MORTGAGE,major_purchase,1
597,59332.45,20187.19,2.2,0.225,0,60,12.63,RENT,debt_consolidation,0
311,49449.01,29557.03,10.4,0.176,0,60,19.94,MORTGAGE,home_improvement,0
690,92057.13,42139.33,1.9,0.017,0,60,11.04,MORTGAGE,debt_consolidation,0
330,49169.59,5372.6,0.0,0.073,0,60,21.38,OWN,home_improvement,0
407,34686.67,11723.29,1.4,0.448,0,36,19.64,RENT,debt_consolidation,1
396,43866.29,38853.22,11.1,0.369,1,60,20.12,MORTGAGE,credit_card,0
757,26771.51,35348.13,1.8,0.11,0,36,8.59,MORTGAGE,home_improvement,0
329,58850.86,44747.3,3.7,0.287,0,36,23.28,RENT,credit_card,0
536,63922.88,14811.99,2.0,0.213,0,36,16.82,RENT,debt_consolidation,0
625,148916.08,42575.0,5.9,0.012,0,60,13.1,OWN,home_improvement,0
584,37055.56,16122.31,4.7,0.232,0,60,14.18,RENT,credit_card,0
675,43455.49,32464.1,0.8,0.398,1,36,12.53,RENT,home_improvement,0
742,37831.93,39840.69,0.5,0.34,3,36,9.21,MORTGAGE,major_purchase,0
516,53930.48,8514.41,4.4,0.569,0,36,14.26,OWN,debt_consolidation,0
756,58206.99,10048.1,0.3,0.209,0,36,8.62,OWN,home_improvement,0
475,47857.41,26562.18,11.4,0.309,0,36,16.52,OWN,credit_card,1
842,79925.21,38128.29,5.0,0.253,0,36,6.42,MORTGAGE,debt_consolidation,0
577,37136.63,4473.78,26.7,0.209,1,60,12.54,RENT,home_improvement,0
705,76403.08,38438.76,10.8,0.109,0,36,8.98,MORTGAGE,credit_card,0
782,62462.65,16097.3,5.6,0.236,0,60,9.38,MORTGAGE,major_purchase,0
736,48756.15,18873.97,4.5,0.349,0,36,9.43,MORTGAGE,debt_consolidation,0
768,42543.34,15953.89,15.5,0.534,0,60,8.07,MORTGAGE,debt_consolidation,0
595,146093.26,41105.12,4.0,0.294,0,60,12.93,OWN,credit_card,0
323,33939.88,6754.95,8.2,0.61,0,36,21.17,OWN,major_purchase,0
571,56053.95,26268.08,2.9,0.261,0,36,14.35,RENT,credit_card,0
400,34975.44,7516.76,4.8,0.359,0,36,17.14,RENT,credit_card,0
789,109483.52,41858.16,7.3,0.192,0,36,7.33,RENT,home_improvement,0
430,73062.6,36108.98,7.0,0.154,1,36,18.49,RENT,credit_card,0
425,36125.08,11288.05,6.8,0.575,0,60,18.22,MORTGAGE,home_improvement,0
437,61738.79,14102.24,2.6,0.252,0,36,15.96,MORTGAGE,major_purchase,1
654,55048.12,17786.67,4.5,0.112,0,60,11.76,MORTGAGE,other,0
614,38852.16,18838.38,4.3,0.63,1,36,12.86,MORTGAGE,debt_consolidation,1
822,68952.55,36963.09,1.4,0.257,0,36,6.02,RENT,home_improvement,0
529,58406.79,25839.47,16.1,0.221,1,60,14.26,OWN,home_improvement,0
455,54017.56,19829.77,0.6,0.058,1,60,17.77,RENT,debt_consolidation,0
327,48104.75,32655.56,3.9,0.398,0,36,21.38,RENT,other,0
303,59514.46,21146.05,8.7,0.486,2,36,22.51,OWN,major_purchase,1
505,54351.33,6642.56,0.3,0.437,0,36,18.57,MORTGAGE,debt_consolidation,0
810,50341.85,5729.52,0.9,0.336,0,36,7.89,RENT,other,0
588,36737.12,15342.09,8.8,0.226,1,36,12.79,RENT,debt_consolidation,0
792,105050.33,27526.29,3.4,0.293,0,36,9.23,MORTGAGE,debt_consolidation,0
356,30555.84,6933.02,4.2,0.206,0,36,20.11,MORTGAGE,debt_consolidation,0
351,59422.98,25205.9,5.7,0.289,0,60,20.26,OWN,debt_consolidation,1
759,42441.91,12862.82,0.5,0.361,0,36,7.6,RENT,debt_consolidation,0
358,108206.45,31598.19,8.2,0.325,0,36,21.04,OWN,other,1
328,32644.54,2243.56,1.3,0.385,1,60,20.86,RENT,major_purchase,1
522,35211.62,21637.03,6.2,0.092,0,36,16.64,RENT,home_improvement,0
809,31684.47,3299.62,7.1,0.049,0,36,7.95,MORTGAGE,credit_card,0
679,56701.69,15542.34,12.0,0.474,0,36,10.01,OWN,major_purchase,0
354,26426.62,1685.31,0.7,0.564,1,36,19.34,RENT,credit_card,0
761,39523.95,21640.35,0.8,0.336,0,36,8.94,RENT,other,0
764,18609.65,34748.7,7.8,0.25,0,60,10.05,MORTGAGE,debt_consolidation,0
741,54621.87,5409.68,4.1,0.335,2,36,10.5,MORTGAGE,debt_consolidation,0
797,39140.12,33349.8,0.6,0.397,0,36,9.42,OWN,credit_card,0
432,25093.76,26704.59,2.1,0.426,0,36,18.42,MORTGAGE,major_purchase,1
839,79899.45,23202.63,14.5,0.178,0,36,7.47,MORTGAGE,home_improvement,0
476,27215.72,27377.26,3.8,0.218,2,36,18.31,OWN,debt_consolidation,0
741,70166.39,15779.47,11.8,0.261,1,60,11.65,RENT,debt_consolidation,0
619,35758.08,32254.94,6.7,0.567,0,36,13.28,RENT,credit_card,0
729,100781.2,35305.3,8.6,0.492,1,60,9.14,MORTGAGE,credit_card,0
645,68685.8,35241.85,1.6,0.295,0,36,13.43,MORTGAGE,debt_consolidation,0
654,31144.05,12856.23,3.9,0.22,1,60,10.2,OWN,major_purchase,0
639,32445.36,29771.91,4.0,0.113,0,60,13.52,RENT,major_purchase,0
729,64375.37,7516.21,7.1,0.455,2,36,11.22,RENT,credit_card,0
707,43561.54,22798.46,3.8,0.056,1,36,11.47,RENT,debt_consolidation,0
374,45424.0,1115.69,6.2,0.635,1,36,18.81,MORTGAGE,credit_card,0
755,86899.49,9517.82,10.9,0.351,1,36,9.12,RENT,home_improvement,0
595,34999.53,28796.3,2.3,0.466,0,36,14.82,MORTGAGE,other,0
478,51076.62,39471.91,2.2,0.495,1,36,17.55,MORTGAGE,debt_consolidation,1
583,75326.14,3157.25,1.9,0.577,0,36,13.91,RENT,major_purchase,0
832,70551.83,25576.32,1.8,0.225,0,36,6.88,RENT,credit_card,0
772,45623.32,29018.1,2.3,0.26,0,36,12.06,MORTGAGE,debt_consolidation,0
759,43044.61,42025.2,0.8,0.471,0,36,7.55,MORTGAGE,major_purchase,0
555,22416.06,29826.33,1.5,0.355,0,60,13.15,RENT,credit_card,0
732,30475.85,5533.44,0.8,0.339,0,36,8.4,MORTGAGE,debt_consolidation,0
512,56571.56,7456.75,6.0,0.093,2,36,18.48,OWN,home_improvement,0
678,46071.65,28973.62,11.4,0.304,0,36,11.96,OWN,credit_card,0
652,50701.83,10487.27,4.3,0.047,0,60,11.19,OWN,credit_card,0
437,78250.0,41845.44,12.0,0.058,0,36,20.78,MORTGAGE,debt_consolidation,0
446,28730.21,41510.24,3.8,0.437,0,60,16.48,MORTGAGE,major_purchase,0
333,44078.12,42740.86,0.3,0.295,0,60,20.42,MORTGAGE,other,1
377,53365.51,13889.91,1.9,0.34,0,36,18.44,RENT,other,1
538,35707.93,32545.8,2.7,0.353,0,36,15.25,RENT,home_improvement,0
563,93355.0,30172.61,2.9,0.558,0,60,15.0,MORTGAGE,debt_consolidation,0
390,73781.56,2566.57,6.6,0.247,1,36,19.65,MORTGAGE,home_improvement,1
529,55857.55,12684.86,3.3,0.171,0,60,16.86,MORTGAGE,major_purchase,0
632,109908.59,10097.74,5.8,0.458,0,60,11.95,OWN,other,0
428,24971.67,17315.58,2.6,0.093,0,36,18.02,RENT,credit_card,0
486,48850.66,42934.36,2.2,0.367,1,36,17.04,OWN,credit_card,0
502,57806.22,38206.47,12.2,0.196,0,36,18.42,RENT,credit_card,0
578,32482.29,13910.68,15.0,0.157,0,36,14.55,RENT,credit_card,0
501,56124.15,24321.39,3.5,0.324,0,60,15.89,MORTGAGE,major_purchase,0
706,29793.27,9459.71,8.7,0.235,0,60,11.24,OWN,other,0
480,66886.39,13207.1,5.0,0.12,0,36,16.59,OWN,debt_consolidation,0
539,78907.03,3860.14,6.8,0.132,2,60,15.44,MORTGAGE,debt_consolidation,0
509,55411.92,29274.69,0.1,0.265,0,60,15.79,MORTGAGE,major_purchase,0
400,21295.29,29904.51,0.8,0.676,0,36,17.71,RENT,credit_card,1
677,31727.62,37894.07,0.4,0.19,0,36,10.33,OWN,debt_consolidation,0
429,63203.79,39348.28,0.9,0.288,0,36,20.16,OWN,debt_consolidation,1
463,49490.67,8042.61,3.2,0.314,0,60,17.7,RENT,debt_consolidation,0
736,14584.27,33693.8,7.6,0.162,1,60,9.58,RENT,debt_consolidation,0
822,85757.06,6927.14,0.3,0.459,0,60,6.93,RENT,debt_consolidation,0
669,52129.98,17443.46,1.3,0.256,0,60,10.99,OWN,other,0
804,33908.34,23683.61,1.8,0.272,0,60,7.47,MORTGAGE,credit_card,0
770,76705.6,3176.68,6.3,0.435,0,60,7.95,RENT,major_purchase,0
564,36138.24,7897.6,0.4,0.265,0,36,14.7,MORTGAGE,credit_card,0
724,35961.22,12929.11,0.1,0.608,0,36,8.47,RENT,other,0
480,57598.9,6611.86,3.4,0.332,0,36,17.66,MORTGAGE,credit_card,0
553,109258.0,42100.24,6.9,0.391,1,60,14.62,MORTGAGE,credit_card,0
595,101784.61,13686.04,1.5,0.675,0,36,11.95,MORTGAGE,home_improvement,0
829,57634.13,23051.55,3.5,0.635,0,60,6.33,RENT,credit_card,0
767,60359.5,44847.51,2.3,0.036,0,60,8.01,OWN,debt_consolidation,0
569,69994.68,25932.28,7.5,0.304,0,36,15.44,OWN,debt_consolidation,0
659,27843.57,19105.81,3.4,0.331,1,60,11.42,RENT,debt_consolidation,0
411,65504.02,41910.87,15.5,0.013,0,60,17.89,MORTGAGE,debt_consolidation,0
743,35230.48,10789.9,8.0,0.079,0,36,6.78,MORTGAGE,debt_consolidation,0
604,56574.58,8898.03,9.7,0.103,0,36,12.52,MORTGAGE,credit_card,0
593,44251.28,24556.03,0.6,0.09,0,60,14.95,RENT,debt_consolidation,0
722,61423.25,19801.28,2.7,0.309,1,60,10.34,MORTGAGE,home_improvement,0
648,51696.56,36067.39,5.1,0.267,0,36,10.89,MORTGAGE,credit_card,0
339,12297.32,2848.44,16.1,0.396,0,36,20.71,RENT,debt_consolidation,0
458,53130.23,28179.94,0.2,0.275,0,60,17.56,RENT,credit_card,0
397,65445.23,32269.88,2.2,0.171,0,60,21.12,MORTGAGE,home_improvement,0
704,59914.14,43764.34,3.3,0.365,0,60,10.31,RENT,credit_card,0
319,46809.26,7413.58,1.3,0.306,0,36,20.87,OWN,credit_card,0
411,102638.95,11834.7,1.4,0.236,2,60,19.25,MORTGAGE,credit_card,1
629,56393.99,42027.5,1.6,0.469,0,60,13.25,MORTGAGE,home_improvement,0
682,59691.98,28747.67,10.2,0.203,0,36,11.86,MORTGAGE,home_improvement,0
